distrito,suma
"ALTO SELVA ALEGRE",27750
AREQUIPA,2400
CAYMA,264000
"CERRO COLORADO",35807
"JACOBO HUNTER",19679.02
"JOSE LUIS BUSTAMANTE Y RIVERO",39500
"MARIANO MELGAR",610.98
MIRAFLORES,9000
SACHACA,2359.9
YANAHUARA,16425
