distrito,suma
"ALTO SELVA ALEGRE",80536.65999999999
AREQUIPA,337590.93
"CERRO COLORADO",2300
"JACOBO HUNTER",120997.49
"JOSE LUIS BUSTAMANTE Y RIVERO",70000
MIRAFLORES,50000
PAUCARPATA,5000
SOCABAYA,33150
YANAHUARA,10000
YURA,10000
