distrito,suma
"ALTO SELVA ALEGRE",41000
AREQUIPA,57468.18
CAYMA,3000
"CERRO COLORADO",15651.59
"JOSE LUIS BUSTAMANTE Y RIVERO",85000
PAUCARPATA,3730
SOCABAYA,4000
UCHUMAYO,30470.29
YANAHUARA,13400
