distrito,suma
"ALTO SELVA ALEGRE",44201.47
"CERRO COLORADO",1000
"JOSE LUIS BUSTAMANTE Y RIVERO",3000
MIRAFLORES,3000
MOQUEGUA,150000
SOCABAYA,21000
YANAHUARA,1000
