distrito,suma
"ALTO SELVA ALEGRE",30079.95
AREQUIPA,52000
"JOSE LUIS BUSTAMANTE Y RIVERO",3000
"MARIANO MELGAR",32657.699999999997
MIRAFLORES,2600
PAUCARPATA,12700
SOCABAYA,5600.66
