distrito,suma
"ALTO SELVA ALEGRE",21550
AREQUIPA,2800
CAYMA,16000
"CERRO COLORADO",5953
"JACOBO HUNTER",700
"JOSE LUIS BUSTAMANTE Y RIVERO",32500
"MARIANO MELGAR",4600
PAUCARPATA,10000
SOCABAYA,9000
