distrito,suma
"ALTO SELVA ALEGRE",14000
AREQUIPA,10000
"CERRO COLORADO",18000
ILO,25000
"JACOBO HUNTER",5000
"JOSE LUIS BUSTAMANTE Y RIVERO",40000
PAUCARPATA,11000
UCHUMAYO,16000
