distrito,suma
"ALTO SELVA ALEGRE",23900
AREQUIPA,5288.62
"JOSE LUIS BUSTAMANTE Y RIVERO",46649.41
"MARIANO MELGAR",2000
MIRAFLORES,30200.15
PAUCARPATA,9639.880000000001
SACHACA,15130.14
SOCABAYA,14900
