distrito,suma
"ALTO SELVA ALEGRE",138000
AREQUIPA,200
"CERRO COLORADO",1800
"JACOBO HUNTER",3500
"JOSE LUIS BUSTAMANTE Y RIVERO",20000
PAUCARPATA,21000
YURA,13626.66
