distrito,suma
"ALTO SELVA ALEGRE",90007.89
AREQUIPA,24500
"CERRO COLORADO",20526.59
"JOSE LUIS BUSTAMANTE Y RIVERO",15012.98
MIRAFLORES,85000
PAUCARPATA,30000
UCHUMAYO,28000
