distrito,suma
"ALTO SELVA ALEGRE",21500
AREQUIPA,41630.32
"CERRO COLORADO",2000
"JOSE LUIS BUSTAMANTE Y RIVERO",34104.380000000005
"MARIANO MELGAR",1031.9
SOCABAYA,13481.65
YURA,5000
