distrito,suma
"ALTO SELVA ALEGRE",82225.67
AREQUIPA,30095.99
CAYMA,7600
"CERRO COLORADO",3232.23
ILO,25000
"JOSE LUIS BUSTAMANTE Y RIVERO",959.52
MIRAFLORES,7489.99
PAUCARPATA,5000
