distrito,suma
"ALTO SELVA ALEGRE",96126
AREQUIPA,39850
"CERRO COLORADO",125958.07
CHARACATO,10000
"MARIANO MELGAR",1000
ORCOPAMPA,15000
PAUCARPATA,10000
SOCABAYA,22300
YANAHUARA,4000
