distrito,suma
"ALTO SELVA ALEGRE",25720
AREQUIPA,3000
"CERRO COLORADO",73880
"JACOBO HUNTER",4000
"MARIANO MELGAR",2500
MIRAFLORES,24000
YANAHUARA,14100
YURA,3193
