distrito,suma
"ALTO SELVA ALEGRE",68878.67
AREQUIPA,89246.49
CAYMA,14000
"JOSE LUIS BUSTAMANTE Y RIVERO",42214.5
"MARIANO MELGAR",19000
MIRAFLORES,20000
PAUCARPATA,4383.03
UCHUMAYO,16000
