distrito,suma
"ALTO SELVA ALEGRE",37956
CAYMA,12000
"CERRO COLORADO",39050
"JACOBO HUNTER",15500
"JOSE LUIS BUSTAMANTE Y RIVERO",152120.79
"MARIANO MELGAR",39000
PAUCARPATA,8600
SOCABAYA,29100
YANAHUARA,10000
