distrito,suma
"ALTO SELVA ALEGRE",15500
AREQUIPA,67600
"CERRO COLORADO",37000
"JACOBO HUNTER",85000
"JOSE LUIS BUSTAMANTE Y RIVERO",14400.720000000001
MIRAFLORES,17000
PAUCARPATA,500
SOCABAYA,10000
YURA,7300
