distrito,suma
"ALTO SELVA ALEGRE",55541.34
AREQUIPA,3484.08
"CERRO COLORADO",15297.57
"JOSE LUIS BUSTAMANTE Y RIVERO",131500
MIRAFLORES,20000
PAUCARPATA,4300
SOCABAYA,32000
