distrito,suma
"ALTO SELVA ALEGRE",40000
AREQUIPA,15800
"JOSE LUIS BUSTAMANTE Y RIVERO",65000
MIRAFLORES,6000
PAUCARPATA,5000
YANAHUARA,85000
