distrito,suma
"ALTO SELVA ALEGRE",13000
AREQUIPA,35000
"CERRO COLORADO",20325.48
"JOSE LUIS BUSTAMANTE Y RIVERO",20000
"MARIANO MELGAR",7500
MIRAFLORES,4493.1900000000005
PAUCARPATA,15100
SACHACA,2061.55
