distrito,suma
"ALTO SELVA ALEGRE",43270
AREQUIPA,16130.970000000001
"CERRO COLORADO",40820.22
"JOSE LUIS BUSTAMANTE Y RIVERO",5000
PAUCARPATA,11398.53
SOCABAYA,2353.99
