distrito,suma
"ALTO SELVA ALEGRE",35504.09
"CERRO COLORADO",8525.05
"JOSE LUIS BUSTAMANTE Y RIVERO",66482
"MARIANO MELGAR",1500
UCHUMAYO,29000
