distrito,suma
"ALTO SELVA ALEGRE",65764.58
AREQUIPA,10233.06
CAYMA,2000
"CERRO COLORADO",97000
"JACOBO HUNTER",26500
"JOSE LUIS BUSTAMANTE Y RIVERO",8460
"MARIANO MELGAR",1000
PAUCARPATA,71500
SOCABAYA,6000
YANAHUARA,35050
