distrito,suma
"ALTO SELVA ALEGRE",118571.34000000001
AREQUIPA,23832.55
CAYMA,4679.9
"CERRO COLORADO",10000
"JACOBO HUNTER",16000
"JOSE LUIS BUSTAMANTE Y RIVERO",28100
"MARIANO MELGAR",24300
PAUCARPATA,750
SOCABAYA,13000
