distrito,suma
"ALTO SELVA ALEGRE",89400
AREQUIPA,15266.66
CAYMA,6500
"CERRO COLORADO",24380
"JOSE LUIS BUSTAMANTE Y RIVERO",7000
MIRAFLORES,1000
SOCABAYA,50000
UCHUMAYO,26000
