distrito,suma
"ALTO SELVA ALEGRE",216846.59999999998
"CERRO COLORADO",41915.62
"JOSE LUIS BUSTAMANTE Y RIVERO",56805.12
PAUCARPATA,1381.58
QUEQUEÐA,509
SACHACA,14608.1
