distrito,suma
"ALTO SELVA ALEGRE",40500
AREQUIPA,26500
CAYMA,4970
"CERRO COLORADO",16858.66
"JOSE LUIS BUSTAMANTE Y RIVERO",7000
PAUCARPATA,35358.71
