distrito,suma
"ALTO SELVA ALEGRE",10545.78
AREQUIPA,26066.94
"CERRO COLORADO",65477.93
CHALA,3000
"JACOBO HUNTER",101013.36
"MARIANO MELGAR",8000
MIRAFLORES,10000
PAUCARPATA,49993.2
